X,Y,Index_,Event_Unique_Id,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,Long,Lat,ObjectId
-8822602.28909287,5426145.27171457,908,GO-20143423102,2014,D41,Stabbing,2014/12/04 05:00:00+00,127,Bendale (127),-79.25478482,43.74552239,713
-8846357.80163646,5412412.0388578,909,GO-20143455828,2014,D11,Stabbing,2014/12/09 05:00:00+00,88,High Park North (88),-79.46818422,43.65633298,714
-8841476.61451038,5410375.57215174,910,GO-20143536404,2014,D14,Other,2014/12/15 05:00:00+00,84,Little Portugal (84),-79.42433577,43.64309601,715
-8836171.26561534,5413348.46014719,911,GO-201555992,2015,D51,Stabbing,2015/01/10 05:00:00+00,75,Church-Yonge Corridor (75),-79.37667701,43.66241871,716
-8840173.89482979,5431665.68102762,912,GO-201599853,2015,D32,Stabbing,2015/01/17 05:00:00+00,50,Newtonbrook East (50),-79.41263324,43.78133687,717
-8844258.74239375,5422345.47295364,913,GO-2015159448,2015,D32,Shooting,2015/01/27 05:00:00+00,31,Yorkdale-Glen Park (31),-79.44932805,43.72085817,718
-8839208.63795915,5411710.37865465,914,GO-2015179790,2015,D14,Shooting,2015/01/31 05:00:00+00,78,Kensington-Chinatown (78),-79.40396219,43.65177254,719
-8823424.38687196,5421066.5255946,915,GO-2015205271,2015,D41,Other,2015/02/04 05:00:00+00,120,Clairlea-Birchmount (120),-79.26216985,43.71255433,720
-8829956.78045775,5416661.33997212,916,GO-2015346652,2015,D55,Shooting,2015/02/28 05:00:00+00,64,Woodbine Corridor (64),-79.32085134,43.68394391,721
-8829956.78045775,5416661.33997212,917,GO-2015346652,2015,D55,Shooting,2015/02/28 05:00:00+00,64,Woodbine Corridor (64),-79.32085134,43.68394391,722
-8855313.86210011,5419337.54602033,919,GO-2015453427,2015,D23,Shooting,2015/03/17 04:00:00+00,6,Kingsview Village-The Westway (6),-79.54863788,43.70132673,723
-8857733.09846224,5415490.81351635,920,GO-2015473322,2015,D23,Stabbing,2015/03/21 04:00:00+00,7,Willowridge-Martingrove-Richview (7),-79.57037025,43.67633938,724
-8848032.69131784,5406902.19253695,921,GO-2015457868,2015,D22,Other,2015/03/18 04:00:00+00,17,Mimico (includes Humber Bay Shores) (17),-79.48323001,43.62051242,725
-8859515.03519236,5424140.19849096,923,GO-2015531511,2015,D23,Shooting,2015/03/30 04:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58637766,43.73250887,726
-8843188.75725936,5415852.93983801,924,GO-2015618195,2015,D13,Other,2015/04/14 04:00:00+00,92,Corso Italia-Davenport (92),-79.43971621,43.6786921,727
-8823590.61358839,5417912.03899809,925,GO-2015669864,2015,D41,Stabbing,2015/04/23 04:00:00+00,122,Birchcliffe-Cliffside (122),-79.26366309,43.69206823,728
-8828018.61906745,5418383.32882039,926,GO-2015586781,2015,D54,Other,2015/04/09 04:00:00+00,61,Taylor-Massey (61),-79.30344054,43.69512936,729
-8814557.28403979,5428842.37204988,927,GO-2015767516,2015,D43,Stabbing,2015/05/08 04:00:00+00,136,West Hill (136),-79.18251531,43.76302291,730
-8830388.34831244,5416533.97070562,928,GO-2015831181,2015,D54,Shooting,2015/05/19 04:00:00+00,65,Greenwood-Coxwell (65),-79.32472818,43.68311648,731
-8844599.0026625,5413822.14707349,930,GO-2015819674,2015,D11,Other,2015/05/17 04:00:00+00,93,Dovercourt-Wallace Emerson-Junction (93),-79.45238466,43.66549693,732
-8844078.49164786,5412942.37198693,931,GO-2015843494,2015,D11,Shooting,2015/05/20 04:00:00+00,93,Dovercourt-Wallace Emerson-Junction (93),-79.44770883,43.65977965,733
-8820425.09247318,5428025.09626337,932,GO-2015870230,2015,D43,Stabbing,2015/05/25 04:00:00+00,137,Woburn (137),-79.23522673,43.75772044,734
-8820425.09247318,5428025.09626337,933,GO-2015916307,2015,D43,Shooting,2015/06/01 04:00:00+00,137,Woburn (137),-79.23522673,43.75772044,735
-8829012.52734863,5417513.3013279,934,GO-2015922149,2015,D54,Stabbing,2015/05/30 04:00:00+00,60,Woodbine-Lumsden (60),-79.31236897,43.68947822,736
-8836287.29837338,5411739.71061624,935,GO-2015926649,2015,D51,Stabbing,2015/06/03 04:00:00+00,75,Church-Yonge Corridor (75),-79.37771935,43.65196319,737
-8849245.35798316,5414913.36505926,936,GO-2015988808,2015,D12,Other,2015/06/12 04:00:00+00,111,Rockcliffe-Smythe (111),-79.49412358,43.67258753,738
-8841307.23188639,5410089.65747662,937,GO-20151086599,2015,D14,Shooting,2015/06/28 04:00:00+00,84,Little Portugal (84),-79.42281418,43.64123734,739
-8841307.23188639,5410089.65747662,938,GO-20151086599,2015,D14,Shooting,2015/06/28 04:00:00+00,84,Little Portugal (84),-79.42281418,43.64123734,740
-8819481.94810619,5423757.02831584,939,GO-20151182401,2015,D43,Stabbing,2015/07/12 04:00:00+00,123,Cliffcrest (123),-79.22675432,43.73002166,741
-8844027.91809,5414332.02681747,940,GO-20151178239,2015,D13,Other,2015/07/10 04:00:00+00,93,Dovercourt-Wallace Emerson-Junction (93),-79.44725452,43.66881017,742
-8835468.85855275,5414554.8875948,942,GO-20151325557,2015,D51,Stabbing,2015/08/03 04:00:00+00,74,North St.James Town (74),-79.37036718,43.67025828,743
-8841538.30888538,5408774.36886037,943,GO-20151330701,2015,D14,Shooting,2015/08/04 04:00:00+00,82,Niagara (82),-79.42488998,43.63268619,744
-8841538.30888538,5408774.36886037,944,GO-20151330701,2015,D14,Shooting,2015/08/04 04:00:00+00,82,Niagara (82),-79.42488998,43.63268619,745
-8845875.45762244,5415526.96209629,945,GO-20151352151,2015,D12,Stabbing,2015/08/07 04:00:00+00,91,Weston-Pellam Park (91),-79.46385125,43.67657424,746
-8836893.35841669,5412102.12995438,946,GO-20151362027,2015,D52,Shooting,2015/08/09 04:00:00+00,76,Bay Street Corridor (76),-79.38316368,43.65431877,747
-8835369.16749597,5412769.89309355,947,GO-20151423810,2015,D51,Shooting,2015/08/19 04:00:00+00,73,Moss Park (73),-79.36947164,43.65865872,748
-8850353.18617844,5421310.42992941,949,GO-20151428790,2015,D12,Shooting,2015/08/19 04:00:00+00,28,Rustic (28),-79.50407537,43.71413802,749
-8859515.03519236,5424140.19849096,950,GO-20151158745,2015,D23,Shooting,2015/07/09 04:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58637766,43.73250887,750
-8849868.03802645,5415783.29692684,951,GO-20151536584,2015,D12,Stabbing,2015/09/06 04:00:00+00,111,Rockcliffe-Smythe (111),-79.49971721,43.67823964,751
-8816102.27389417,5429324.08585108,952,GO-20151577444,2015,D43,Stabbing,2015/09/12 04:00:00+00,136,West Hill (136),-79.19639419,43.76614804,752
-8817842.0149713,5432931.58515478,954,GO-20151641806,2015,D43,Stabbing,2015/09/22 04:00:00+00,135,Morningside (135),-79.21202255,43.78954659,753
-8811444.81668069,5433553.15490598,955,GO-20151692243,2015,D43,Shooting,2015/10/01 04:00:00+00,134,Highland Creek (134),-79.15455554,43.79357722,754
-8860533.57625047,5417094.55609572,957,GO-20151791234,2015,D23,Shooting,2015/10/17 04:00:00+00,1,West Humber-Clairville (1),-79.59552737,43.68675813,755
-8837188.6378188,5414206.69336569,958,GO-20151869657,2015,D51,Shooting,2015/10/31 04:00:00+00,76,Bay Street Corridor (76),-79.38581622,43.66799576,756
-8833805.21213994,5421523.87326461,959,GO-20151899333,2015,D53,Shooting,2015/11/04 05:00:00+00,55,Thorncliffe Park (55),-79.35542239,43.71552389,757
-8828956.60934202,5416112.08054223,960,GO-20151783770,2015,D55,Other,2015/11/10 05:00:00+00,64,Woodbine Corridor (64),-79.31186665,43.68037567,758
-8824622.93711266,5421257.44064908,961,GO-20151939320,2015,D41,Other,2015/11/10 05:00:00+00,120,Clairlea-Birchmount (120),-79.27293661,43.71379396,759
-8835844.06646245,5414098.85295627,962,GO-20151947851,2015,D51,Stabbing,2015/11/13 05:00:00+00,71,Cabbagetown-South St.James Town (71),-79.37373773,43.66729501,760
-8828878.49311574,5431148.09126353,963,GO-20151950148,2015,D42,Stabbing,2015/11/13 05:00:00+00,118,Tam O'Shanter-Sullivan (118),-79.31116492,43.77797984,761
-8861483.08697914,5424037.86508831,964,GO-20151975144,2015,D23,Shooting,2015/11/17 05:00:00+00,1,West Humber-Clairville (1),-79.60405697,43.73184462,762
-8859036.218893,5425797.4412688,965,GO-20152050482,2015,D23,Shooting,2015/11/30 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58207638,43.74326507,763
-8837968.21489199,5411025.38036294,967,GO-20152123843,2015,D52,Shooting,2015/12/11 05:00:00+00,77,Waterfront Communities-The Island (77),-79.39281928,43.64732006,764
-8832213.97237672,5430875.82261705,968,GO-20152125474,2015,D33,Shooting,2015/12/11 05:00:00+00,53,Henry Farm (53),-79.34112804,43.77621386,765
-8836772.46099691,5412837.19137639,970,GO-20152151120,2015,D51,Stabbing,2015/12/15 05:00:00+00,76,Bay Street Corridor (76),-79.38207764,43.65909609,766
-8857918.6446763,5427756.25496906,971,GO-20152149617,2015,D31,Shooting,2015/12/15 05:00:00+00,21,Humber Summit (21),-79.57203704,43.7559761,767
-8836506.59888344,5411027.58490128,972,GO-20152123328,2015,D52,Stabbing,2015/12/11 05:00:00+00,76,Bay Street Corridor (76),-79.37968936,43.64733439,768
-8826005.79124189,5418670.95070801,973,GO-20152071129,2015,D41,Other,2015/11/28 05:00:00+00,121,Oakridge (121),-79.285359,43.69699745,769
-8841086.42299723,5417007.81795718,974,GO-20152180756,2015,D13,Other,2015/12/20 05:00:00+00,106,Humewood-Cedarvale (106),-79.42083062,43.68619468,770
-8838467.43494082,5419409.65325481,975,GO-20152229877,2015,D53,Other,2015/12/30 05:00:00+00,100,Yonge-Eglinton (100),-79.39730385,43.70179502,771
-8826662.47493683,5418077.65811069,977,GO-201620700,2016,D54,Shooting,2016/01/04 05:00:00+00,61,Taylor-Massey (61),-79.29125809,43.69314398,772
-8839930.41795272,5434008.79188471,978,GO-201698593,2016,D32,Other,2016/01/17 05:00:00+00,50,Newtonbrook East (50),-79.41044605,43.79653167,773
-8854736.95106547,5414822.49353397,979,GO-2016119350,2016,D22,Shooting,2016/01/20 05:00:00+00,10,Princess-Rosethorn (10),-79.5434554,43.67199709,774
-8831319.15068749,5434262.34335071,980,GO-2016120610,2016,D42,Shooting,2016/01/20 05:00:00+00,117,L'Amoreaux (117),-79.33308972,43.79817569,775
-8850976.32151845,5403716.42718986,981,GO-2016108786,2016,D22,Shooting,2016/01/19 05:00:00+00,18,New Toronto (18),-79.50967309,43.59979141,776
-8822471.73693365,5430176.45876753,982,GO-2016139786,2016,D43,Shooting,2016/01/24 05:00:00+00,127,Bendale (127),-79.25361205,43.77167743,777
-8846089.2912323,5420401.7827433,983,GO-2016173014,2016,D13,Shooting,2016/01/29 05:00:00+00,31,Yorkdale-Glen Park (31),-79.46577215,43.70823789,778
-8838677.61838458,5412337.85831727,984,GO-2016181573,2016,D14,Shooting,2016/01/31 05:00:00+00,78,Kensington-Chinatown (78),-79.39919196,43.65585086,779
-8858917.50556163,5424731.95045865,985,GO-2016175803,2016,D23,Other,2016/01/30 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58100996,43.73634981,780
-8852055.29570171,5419293.51113339,1119,GO-20172060242,2017,D12,Stabbing,2017/11/14 05:00:00+00,113,Weston (113),-79.51936568,43.70104075,781
-8838677.61838458,5412337.85831727,986,GO-2016181573,2016,D14,Shooting,2016/01/31 05:00:00+00,78,Kensington-Chinatown (78),-79.39919196,43.65585086,782
-8857934.28840434,5411806.22289572,987,GO-2016204501,2016,D22,Stabbing,2016/02/03 05:00:00+00,13,Etobicoke West Mall (13),-79.57217757,43.6523955,783
-8828180.93735656,5421595.15818825,988,GO-2016225259,2016,D54,Other,2016/02/07 05:00:00+00,54,O'Connor-Parkview (54),-79.30489867,43.71598673,784
-8850322.43528231,5419576.63581028,989,GO-2016235777,2016,D12,Stabbing,2016/02/09 05:00:00+00,113,Weston (113),-79.50379913,43.70287945,785
-8826459.25675361,5420131.85300623,990,GO-2016345475,2016,D41,Stabbing,2016/02/27 05:00:00+00,120,Clairlea-Birchmount (120),-79.28943255,43.70648504,786
-8851842.51517423,5417998.12053708,991,GO-2016354140,2016,D23,Shooting,2016/02/28 05:00:00+00,8,Humber Heights-Westmount (8),-79.51745424,43.69262736,787
-8818691.45170414,5426067.63541128,992,GO-2016359352,2016,D11,Shooting,2016/02/29 05:00:00+00,139,Scarborough Village (139),-79.21965317,43.74501856,788
-8817877.86652651,5426003.49346013,993,GO-2016317425,2016,D43,Other,2016/02/22 05:00:00+00,139,Scarborough Village (139),-79.21234461,43.7446023,789
-8837724.21481332,5411808.74302064,995,GO-2016265129,2016,D52,Other,2016/03/04 05:00:00+00,78,Kensington-Chinatown (78),-79.39062739,43.65241188,790
-8827902.18667244,5434114.72459879,996,GO-2016481311,2016,D42,Shooting,2016/03/20 04:00:00+00,117,L'Amoreaux (117),-79.30239461,43.79721854,791
-8851098.70060065,5421485.65433612,997,GO-2016491854,2016,D12,Other,2016/03/22 04:00:00+00,23,Pelmo Park-Humberlea (23),-79.51077244,43.71527574,792
-8832150.38668358,5413327.35252797,998,GO-2016500861,2016,D55,Shooting,2016/03/23 04:00:00+00,70,South Riverdale (70),-79.34055684,43.66228154,793
-8834807.11761334,5412301.63143617,999,GO-2016556458,2016,D51,Shooting,2016/04/02 04:00:00+00,73,Moss Park (73),-79.36442266,43.65561541,794
-8849831.93822878,5426606.4232203,1001,GO-2016602150,2016,D31,Other,2016/04/09 04:00:00+00,27,York University Heights (27),-79.49939292,43.748515,795
-8837292.37645227,5414549.97204473,1002,GO-2016630918,2016,D53,Shooting,2016/04/13 04:00:00+00,76,Bay Street Corridor (76),-79.38674812,43.67022634,796
-8849533.59308789,5405629.71408986,1003,GO-2016632371,2016,D22,Shooting,2016/04/14 04:00:00+00,17,Mimico (includes Humber Bay Shores) (17),-79.49671284,43.61223676,797
-8830388.34831244,5416533.97070562,1004,GO-2016652097,2016,D54,Shooting,2016/04/17 04:00:00+00,65,Greenwood-Coxwell (65),-79.32472818,43.68311648,798
-8829070.248731,5428131.99596867,1005,GO-2016734521,2016,D41,Shooting,2016/04/29 04:00:00+00,119,Wexford/Maryvale (119),-79.31288749,43.75841403,799
-8829070.248731,5428131.99596867,1006,GO-2016734521,2016,D41,Shooting,2016/04/29 04:00:00+00,119,Wexford/Maryvale (119),-79.31288749,43.75841403,800
-8859849.66492127,5424065.51848904,1007,GO-2016838159,2016,D23,Shooting,2016/05/15 04:00:00+00,1,West Humber-Clairville (1),-79.58938369,43.73202412,801
-8816696.81459657,5436601.46497371,1120,GO-20173043943,2017,D42,Shooting,2017/11/21 05:00:00+00,131,Rouge (131),-79.20173504,43.81334035,802
-8819085.28336464,5425365.77328217,1121,GO-20173121720,2017,D43,Shooting,2017/12/04 05:00:00+00,139,Scarborough Village (139),-79.22319102,43.74046355,803
-8836694.07983025,5414027.50430969,1122,GO-20173095559,2017,D51,Other,2017/11/29 05:00:00+00,75,Church-Yonge Corridor (75),-79.38137353,43.66683138,804
-8810993.38386287,5430913.51003359,1123,GO-20173140530,2017,D43,Other,2017/12/06 05:00:00+00,133,Centennial Scarborough (133),-79.15050025,43.77645831,805
-8834980.05132909,5412890.22776022,1125,GO-20172057548,2017,D51,Shooting,2017/11/13 05:00:00+00,73,Moss Park (73),-79.36597615,43.65944077,806
-8817746.75109067,5436372.32924798,1126,GO-20173181653,2017,D42,Other,2017/12/12 05:00:00+00,132,Malvern (132),-79.21116678,43.81185502,807
-8835511.39929616,5411104.77176611,1127,GO-20173205177,2017,D51,Shooting,2017/12/16 05:00:00+00,77,Waterfront Communities-The Island (77),-79.37074933,43.64783612,808
-8856931.14171862,5416284.9143193,1128,GO-201817532,2018,D23,Other,2018/01/03 05:00:00+00,7,Willowridge-Martingrove-Richview (7),-79.56316615,43.6814985,809
-8851826.05770071,5418304.17505823,1129,GO-201854152,2018,D23,Shooting,2018/01/09 05:00:00+00,8,Humber Heights-Westmount (8),-79.5173064,43.69461525,810
-8850856.28125875,5422354.44979487,1130,152518,2004,D31,Stabbing,2004/02/20 05:00:00+00,26,Downsview-Roding-CFB (26),-79.50859475,43.72091645,811
-8857511.51478943,5412883.56357446,1131,GO-2018113424,2018,D22,Shooting,2018/01/19 05:00:00+00,11,Eringate-Centennial-West Deane (11),-79.56837973,43.65939746,812
-8857511.51478943,5412883.56357446,1132,GO-2018113424,2018,D22,Shooting,2018/01/19 05:00:00+00,11,Eringate-Centennial-West Deane (11),-79.56837973,43.65939746,813
-8836999.57390883,5413577.01703511,1133,GO-2018183793,2018,D51,Stabbing,2018/01/29 05:00:00+00,76,Bay Street Corridor (76),-79.38411783,43.66390399,814
-8832238.30459102,5420367.90192019,1134,GO-2018104863,2017,D53,Other,2017/12/31 05:00:00+00,55,Thorncliffe Park (55),-79.34134662,43.70801788,815
-8832238.30459102,5420367.90192019,1135,GO-2018104863,2017,D52,Other,2017/12/31 05:00:00+00,55,Thorncliffe Park (55),-79.34134662,43.70801788,816
-8832238.30459102,5420367.90192019,1136,GO-2018104863,2016,D53,Other,2016/04/22 04:00:00+00,55,Thorncliffe Park (55),-79.34134662,43.70801788,817
-8836779.58767071,5428051.2018773,1137,GO-20173201016,2017,D33,Other,2017/12/15 05:00:00+00,40,St.Andrew-Windfields (40),-79.38214166,43.75788982,818
-8836779.58767071,5428051.2018773,1138,GO-20173201016,2017,D33,Other,2017/12/15 05:00:00+00,40,St.Andrew-Windfields (40),-79.38214166,43.75788982,819
-8837359.16592035,5431571.47127666,1139,GO-2018249547,2018,D33,Shooting,2018/02/08 05:00:00+00,52,Bayview Village (52),-79.3873481,43.78072585,820
-8813431.99315599,5431797.08937276,1140,GO-2018289167,2018,D43,Shooting,2018/02/15 05:00:00+00,134,Highland Creek (134),-79.17240665,43.78218914,821
-8840665.63643523,5416070.33604324,1141,GO-2018366454,2018,D13,Other,2018/02/26 05:00:00+00,94,Wychwood (94),-79.41705063,43.68010447,822
-8852166.45377924,5429737.08931107,1142,GO-2018393677,2018,D31,Shooting,2018/03/02 05:00:00+00,24,Black Creek (24),-79.52036423,43.76882728,823
-8832888.62860345,5428646.45243021,1143,GO-2018413955,2018,D33,Stabbing,2018/03/06 05:00:00+00,45,Parkwoods-Donalda (45),-79.34718858,43.76175183,824
-8859709.60496435,5426267.62691806,1144,GO-2018444497,2018,D23,Shooting,2018/03/10 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58812551,43.74631642,825
-8851826.05770071,5418304.17505823,1145,GO-2018484039,2018,D23,Shooting,2018/03/16 04:00:00+00,8,Humber Heights-Westmount (8),-79.5173064,43.69461525,826
-8844943.17247177,5421849.89493576,1146,GO-2018489653,2018,D32,Shooting,2018/03/17 04:00:00+00,31,Yorkdale-Glen Park (31),-79.45547639,43.71764066,827
-8844943.17247177,5421849.89493576,1147,GO-2018489653,2018,D32,Shooting,2018/03/17 04:00:00+00,31,Yorkdale-Glen Park (31),-79.45547639,43.71764066,828
-8829653.07862297,5429072.29791393,1148,GO-2018619032,2018,D41,Shooting,2018/04/06 04:00:00+00,45,Parkwoods-Donalda (45),-79.31812314,43.76451458,829
-8832430.84723507,5418320.7028977,1149,GO-2018639035,2018,D54,Stabbing,2018/04/10 04:00:00+00,58,Old East York (58),-79.34307626,43.6947226,830
-8822340.55359292,5423413.83229312,1150,GO-2018711594,2018,D41,Stabbing,2018/04/21 04:00:00+00,124,Kennedy Park (124),-79.25243361,43.72779384,831
-8839938.51421929,5428368.32825937,1151,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,832
-8839938.51421929,5428368.32825937,1152,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,833
-8839938.51421929,5428368.32825937,1153,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,834
-8839938.51421929,5428368.32825937,1154,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,835
-8839938.51421929,5428368.32825937,1155,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,836
-8839938.51421929,5428368.32825937,1156,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,837
-8839938.51421929,5428368.32825937,1157,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,838
-8839938.51421929,5428368.32825937,1158,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,839
-8839938.51421929,5428368.32825937,1159,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,840
-8839938.51421929,5428368.32825937,1160,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,841
-8825265.52219409,5415249.56238488,1161,GO-2018813479,2018,D41,Stabbing,2018/05/06 04:00:00+00,122,Birchcliffe-Cliffside (122),-79.27870905,43.67477193,842
-8855479.857272,5415037.74156053,1162,GO-2018821806,2018,D22,Shooting,2018/05/07 04:00:00+00,10,Princess-Rosethorn (10),-79.55012904,43.67339566,843
-8818301.54294249,5430753.49413265,1163,GO-2018907125,2018,D43,Shooting,2018/05/20 04:00:00+00,135,Morningside (135),-79.21615056,43.7754204,844
-8836244.0307137,5411106.2778802,1164,GO-2018911506,2018,D52,Shooting,2018/05/20 04:00:00+00,76,Bay Street Corridor (76),-79.37733067,43.64784591,845
-8839353.77408485,5414562.59180909,1165,GO-2018929488,2018,D14,Stabbing,2018/05/23 04:00:00+00,95,Annex (95),-79.40526597,43.67030834,846
-8833344.09341323,5417899.12368038,1166,GO-2018946587,2018,D54,Other,2018/05/25 04:00:00+00,57,Broadview North (57),-79.35128009,43.69198434,847
-8827762.677747,5415765.78392448,1167,GO-2018945776,2018,D55,Stabbing,2018/05/25 04:00:00+00,62,East End-Danforth (62),-79.30114138,43.67812586,848
-8819196.16203025,5435236.56302981,1170,GO-2018958547,2018,D42,Shooting,2018/05/28 04:00:00+00,132,Malvern (132),-79.22418706,43.80449208,849
-8837672.1662722,5414723.95548399,1171,GO-2018965463,2018,D53,Shooting,2018/05/28 04:00:00+00,95,Annex (95),-79.39015983,43.67135683,850
-8836639.8071257,5412411.40032286,1172,GO-2018979942,2018,D52,Shooting,2018/05/30 04:00:00+00,76,Bay Street Corridor (76),-79.38088599,43.65632883,851
-8850941.49410256,5404146.20833397,1173,GO-20181021340,2018,D22,Shooting,2018/06/05 04:00:00+00,18,New Toronto (18),-79.50936023,43.60258723,852
-8842427.06811514,5411101.78107654,1175,GO-20181046556,2018,D11,Stabbing,2018/06/09 04:00:00+00,84,Little Portugal (84),-79.43287384,43.64781668,853
-8839832.34436814,5410714.04575621,1176,GO-20181066328,2018,D14,Other,2018/06/09 04:00:00+00,82,Niagara (82),-79.40956504,43.64529628,854
-8842699.62498279,5410546.08806216,1177,GO-20181075301,2018,D11,Other,2018/06/13 04:00:00+00,86,Roncesvalles (86),-79.43532226,43.64420447,855
-8821973.63453251,5422088.59543891,1178,GO-20181091522,2018,D41,Stabbing,2018/06/16 04:00:00+00,123,Cliffcrest (123),-79.24913752,43.71919043,856
-8837005.33691887,5414638.92636103,1179,GO-20181106259,2018,D53,Other,2018/06/18 04:00:00+00,75,Church-Yonge Corridor (75),-79.3841696,43.67080434,857
-8843651.09048172,5422134.15773739,1180,GO-20181146367,2018,D32,Shooting,2018/06/24 04:00:00+00,32,Englemount-Lawrence (32),-79.44386942,43.71948624,858
-8858404.30378476,5425056.35986294,1181,GO-20181146418,2018,D23,Shooting,2018/06/24 04:00:00+00,3,Thistletown-Beaumond Heights (3),-79.57639979,43.73845538,859
-8858404.30378476,5425056.35986294,1182,GO-20181146418,2018,D23,Shooting,2018/06/24 04:00:00+00,3,Thistletown-Beaumond Heights (3),-79.57639979,43.73845538,860
-8859955.19023257,5424371.89136279,1184,GO-20181142174,2018,D23,Stabbing,2018/06/23 04:00:00+00,1,West Humber-Clairville (1),-79.59033164,43.73401277,861
-8835538.42210255,5412713.82926057,1185,GO-20181152121,2018,D51,Shooting,2018/06/25 04:00:00+00,73,Moss Park (73),-79.37099208,43.65829436,862
-8838062.08393941,5411337.74545798,1186,GO-20181191880,2018,D52,Shooting,2018/06/30 04:00:00+00,77,Waterfront Communities-The Island (77),-79.39366252,43.64935047,863
-8838062.08393941,5411337.74545798,1187,GO-20181191880,2018,D52,Shooting,2018/06/30 04:00:00+00,77,Waterfront Communities-The Island (77),-79.39366252,43.64935047,864
-8831235.9649716,5416282.605394,1188,GO-20181194072,2018,D54,Stabbing,2018/07/01 04:00:00+00,69,Blake-Jones (69),-79.33234245,43.6814835,865
-8839023.22198889,5412243.0225055,1189,GO-20181198918,2018,D14,Shooting,2018/07/01 04:00:00+00,78,Kensington-Chinatown (78),-79.40229657,43.65523449,866
-8851538.88235753,5429488.05860748,1190,GO-20181240749,2018,D31,Shooting,2018/07/08 04:00:00+00,24,Black Creek (24),-79.51472666,43.76721178,867
-8851983.63934549,5429788.97887656,1191,GO-20181245963,2018,D31,Shooting,2018/07/09 04:00:00+00,24,Black Creek (24),-79.51872198,43.76916389,868
-8826357.89256488,5419807.69366191,1192,GO-20181221507,2018,D41,Other,2018/07/05 04:00:00+00,120,Clairlea-Birchmount (120),-79.28852198,43.70437997,869
-8833415.88446603,5415678.18093129,1193,GO-20181341286,2018,D54,Shooting,2018/07/23 04:00:00+00,68,North Riverdale (68),-79.351925,43.67755671,870
-8832925.51209034,5412436.9402165,1194,GO-20181329654,2018,D55,Stabbing,2018/07/21 04:00:00+00,70,South Riverdale (70),-79.34751991,43.65649482,871
-8833415.88446603,5415678.18093129,1195,GO-20181341286,2018,D54,Shooting,2018/07/23 04:00:00+00,68,North Riverdale (68),-79.351925,43.67755671,872
-8857561.39705326,5427561.23688662,1196,GO-20181358001,2018,D31,Shooting,2018/07/25 04:00:00+00,21,Humber Summit (21),-79.56882783,43.75471072,873
-8836549.09955183,5413545.20788303,1197,GO-2018104863,2012,D51,Other,2012/10/18 04:00:00+00,75,Church-Yonge Corridor (75),-79.38007115,43.66369728,874
-8818977.23555369,5426993.22386777,1198,GO-2018104863,2015,D43,Other,2015/10/15 04:00:00+00,137,Woburn (137),-79.22222041,43.751025,875
-8832238.30459102,5420367.90192019,1199,GO-2018104863,2010,D52,Other,2010/09/06 04:00:00+00,55,Thorncliffe Park (55),-79.34134662,43.70801788,876
-8832238.30459102,5420367.90192019,1200,GO-2018104863,2010,D52,Other,2010/12/29 05:00:00+00,55,Thorncliffe Park (55),-79.34134662,43.70801788,877
-8832238.30459102,5420367.90192019,1201,GO-2018104863,2015,D52,Other,2015/12/14 05:00:00+00,55,Thorncliffe Park (55),-79.34134662,43.70801788,878
-8859849.66492127,5424065.51848904,1202,GO-20181508181,2018,D23,Shooting,2018/08/15 04:00:00+00,1,West Humber-Clairville (1),-79.58938369,43.73202412,879
-8856046.51689474,5417997.41695392,1203,GO-20181526723,2018,D23,Stabbing,2018/08/18 04:00:00+00,6,Kingsview Village-The Westway (6),-79.55521943,43.69262279,880
-8856229.79998355,5405305.24523776,1204,GO-20181527703,2018,D22,Stabbing,2018/08/18 04:00:00+00,14,Islington-City Centre West (14),-79.55686589,43.61012637,881
